,problem,structure,n_variables,repetition
4308,maxCut,2d_grid_topology,93,4.0
4309,maxCut,cycle_topology,93,4.0
4310,maxCut,random_topology,93,4.0
4311,mis,star_topology,93,0.0
4312,mis,2d_grid_topology,93,0.0
4313,mis,cycle_topology,93,0.0
4314,mis,random_topology,93,0.0
4315,mis,star_topology,93,1.0
4316,mis,2d_grid_topology,93,1.0
4317,mis,cycle_topology,93,1.0
4318,mis,random_topology,93,1.0
4319,mis,star_topology,93,2.0
4320,mis,2d_grid_topology,93,2.0
4321,mis,cycle_topology,93,2.0
4322,mis,random_topology,93,2.0
4323,mis,star_topology,93,3.0
4324,mis,2d_grid_topology,93,3.0
4325,mis,cycle_topology,93,3.0
4326,mis,random_topology,93,3.0
4327,mis,star_topology,93,4.0
4328,mis,2d_grid_topology,93,4.0
4329,mis,cycle_topology,93,4.0
4330,mis,random_topology,93,4.0
4331,mvc,star_topology,93,0.0
4332,mvc,2d_grid_topology,93,0.0
4333,mvc,cycle_topology,93,0.0
4334,mvc,random_topology,93,0.0
4335,mvc,star_topology,93,1.0
4336,mvc,2d_grid_topology,93,1.0
4337,mvc,cycle_topology,93,1.0
4338,mvc,random_topology,93,1.0
4339,mvc,star_topology,93,2.0
4340,mvc,2d_grid_topology,93,2.0
4341,mvc,cycle_topology,93,2.0
4342,mvc,random_topology,93,2.0
4343,mvc,star_topology,93,3.0
4344,mvc,2d_grid_topology,93,3.0
4345,mvc,cycle_topology,93,3.0
4346,mvc,random_topology,93,3.0
4347,mvc,star_topology,93,4.0
4348,mvc,2d_grid_topology,93,4.0
4349,mvc,cycle_topology,93,4.0
4350,mvc,random_topology,93,4.0
4351,setPack,steps,93,0.0
4352,setPack,disjoint_rows,93,0.0
4353,setPack,almost_diagonal,93,0.0
4354,setPack,random,93,0.0
4355,setPack,steps,93,1.0
4356,setPack,disjoint_rows,93,1.0
4357,setPack,almost_diagonal,93,1.0
4358,setPack,random,93,1.0
4359,setPack,steps,93,2.0
4360,setPack,disjoint_rows,93,2.0
4361,setPack,almost_diagonal,93,2.0
4362,setPack,random,93,2.0
4363,setPack,steps,93,3.0
4364,setPack,disjoint_rows,93,3.0
4365,setPack,almost_diagonal,93,3.0
4366,setPack,random,93,3.0
4367,setPack,steps,93,4.0
4368,setPack,disjoint_rows,93,4.0
4369,setPack,almost_diagonal,93,4.0
4370,setPack,random,93,4.0
4371,FeatSelect,gisette_n94_k18,94,170.0
4372,FeatSelect,Bioresponse_n94_k19,94,171.0
4373,FeatSelect,USPS_n94_k20,94,172.0
4374,FeatSelect,isolet_n94_k21,94,173.0
4375,FeatSelect,gisette_n94_k22,94,174.0
4376,NumPart,1 to n,94,0.0
4377,NumPart,uniform,94,0.0
4378,NumPart,geometric,94,0.0
4379,NumPart,poisson,94,0.0
4380,NumPart,1 to n,94,1.0
4381,NumPart,uniform,94,1.0
4382,NumPart,geometric,94,1.0
4383,NumPart,poisson,94,1.0
4384,NumPart,1 to n,94,2.0
4385,NumPart,uniform,94,2.0
4386,NumPart,geometric,94,2.0
4387,NumPart,poisson,94,2.0
4388,NumPart,1 to n,94,3.0
4389,NumPart,uniform,94,3.0
4390,NumPart,geometric,94,3.0
4391,NumPart,poisson,94,3.0
4392,NumPart,1 to n,94,4.0
4393,NumPart,uniform,94,4.0
4394,NumPart,geometric,94,4.0
4395,NumPart,poisson,94,4.0
4396,QKnap,diagonal,94,0.0
4397,QKnap,almost_diagonal,94,0.0
4398,QKnap,enlarged_diagonal,94,0.0
4399,QKnap,random,94,0.0
4400,QKnap,diagonal,94,1.0
4401,QKnap,almost_diagonal,94,1.0
4402,QKnap,enlarged_diagonal,94,1.0
4403,QKnap,random,94,1.0
4404,QKnap,diagonal,94,2.0
4405,QKnap,almost_diagonal,94,2.0
4406,QKnap,enlarged_diagonal,94,2.0
4407,QKnap,random,94,2.0
4408,QKnap,diagonal,94,3.0
4409,QKnap,almost_diagonal,94,3.0
4410,QKnap,enlarged_diagonal,94,3.0
4411,QKnap,random,94,3.0
4412,QKnap,diagonal,94,4.0
4413,QKnap,almost_diagonal,94,4.0
4414,QKnap,enlarged_diagonal,94,4.0
4415,QKnap,random,94,4.0
4416,commDet,star_topology,94,0.0
4417,commDet,2d_grid_topology,94,0.0
4418,commDet,cycle_topology,94,0.0
4419,commDet,random_topology,94,0.0
4420,commDet,star_topology,94,1.0
4421,commDet,2d_grid_topology,94,1.0
4422,commDet,cycle_topology,94,1.0
4423,commDet,random_topology,94,1.0
4424,commDet,star_topology,94,2.0
4425,commDet,2d_grid_topology,94,2.0
4426,commDet,cycle_topology,94,2.0
4427,commDet,random_topology,94,2.0
4428,commDet,star_topology,94,3.0
4429,commDet,2d_grid_topology,94,3.0
4430,commDet,cycle_topology,94,3.0
4431,commDet,random_topology,94,3.0
4432,commDet,star_topology,94,4.0
4433,commDet,2d_grid_topology,94,4.0
4434,commDet,cycle_topology,94,4.0
4435,commDet,random_topology,94,4.0
4436,maxClique,star_topology,94,0.0
4437,maxClique,2d_grid_topology,94,0.0
4438,maxClique,cycle_topology,94,0.0
4439,maxClique,random_topology,94,0.0
4440,maxClique,star_topology,94,1.0
4441,maxClique,2d_grid_topology,94,1.0
4442,maxClique,cycle_topology,94,1.0
4443,maxClique,random_topology,94,1.0
4444,maxClique,star_topology,94,2.0
4445,maxClique,2d_grid_topology,94,2.0
4446,maxClique,cycle_topology,94,2.0
4447,maxClique,random_topology,94,2.0
4448,maxClique,star_topology,94,3.0
4449,maxClique,2d_grid_topology,94,3.0
4450,maxClique,cycle_topology,94,3.0
4451,maxClique,random_topology,94,3.0
4452,maxClique,star_topology,94,4.0
4453,maxClique,2d_grid_topology,94,4.0
4454,maxClique,cycle_topology,94,4.0
4455,maxClique,random_topology,94,4.0
4456,maxCut,star_topology,94,0.0
4457,maxCut,2d_grid_topology,94,0.0
4458,maxCut,cycle_topology,94,0.0
4459,maxCut,random_topology,94,0.0
4460,maxCut,star_topology,94,1.0
4461,maxCut,2d_grid_topology,94,1.0
4462,maxCut,cycle_topology,94,1.0
4463,maxCut,random_topology,94,1.0
4464,maxCut,star_topology,94,2.0
4465,maxCut,2d_grid_topology,94,2.0
4466,maxCut,cycle_topology,94,2.0
4467,maxCut,random_topology,94,2.0
4468,maxCut,star_topology,94,3.0
4469,maxCut,2d_grid_topology,94,3.0
4470,maxCut,cycle_topology,94,3.0
4471,maxCut,random_topology,94,3.0
4472,maxCut,star_topology,94,4.0
4473,maxCut,2d_grid_topology,94,4.0
4474,maxCut,cycle_topology,94,4.0
4475,maxCut,random_topology,94,4.0
4476,mis,star_topology,94,0.0
4477,mis,2d_grid_topology,94,0.0
4478,mis,cycle_topology,94,0.0
4479,mis,random_topology,94,0.0
4480,mis,star_topology,94,1.0
4481,mis,2d_grid_topology,94,1.0
4482,mis,cycle_topology,94,1.0
4483,mis,random_topology,94,1.0
4484,mis,star_topology,94,2.0
4485,mis,2d_grid_topology,94,2.0
4486,mis,cycle_topology,94,2.0
4487,mis,random_topology,94,2.0
4488,mis,star_topology,94,3.0
4489,mis,2d_grid_topology,94,3.0
4490,mis,cycle_topology,94,3.0
4491,mis,random_topology,94,3.0
4492,mis,star_topology,94,4.0
4493,mis,2d_grid_topology,94,4.0
4494,mis,cycle_topology,94,4.0
4495,mis,random_topology,94,4.0
4496,mvc,star_topology,94,0.0
4497,mvc,2d_grid_topology,94,0.0
4498,mvc,cycle_topology,94,0.0
4499,mvc,random_topology,94,0.0
4500,mvc,star_topology,94,1.0
4501,mvc,2d_grid_topology,94,1.0
4502,mvc,cycle_topology,94,1.0
4503,mvc,random_topology,94,1.0
4504,mvc,star_topology,94,2.0
4505,mvc,2d_grid_topology,94,2.0
4506,mvc,cycle_topology,94,2.0
4507,mvc,random_topology,94,2.0
4508,mvc,star_topology,94,3.0
4509,mvc,2d_grid_topology,94,3.0
4510,mvc,cycle_topology,94,3.0
4511,mvc,random_topology,94,3.0
4512,mvc,star_topology,94,4.0
4513,mvc,2d_grid_topology,94,4.0
4514,mvc,cycle_topology,94,4.0
4515,mvc,random_topology,94,4.0
4516,setPack,steps,94,0.0
4517,setPack,disjoint_rows,94,0.0
4518,setPack,almost_diagonal,94,0.0
4519,setPack,random,94,0.0
4520,setPack,steps,94,1.0
4521,setPack,disjoint_rows,94,1.0
4522,setPack,almost_diagonal,94,1.0
4523,setPack,random,94,1.0
4524,setPack,steps,94,2.0
4525,setPack,disjoint_rows,94,2.0
4526,setPack,almost_diagonal,94,2.0
4527,setPack,random,94,2.0
4528,setPack,steps,94,3.0
4529,setPack,disjoint_rows,94,3.0
4530,setPack,almost_diagonal,94,3.0
4531,setPack,random,94,3.0
4532,setPack,steps,94,4.0
4533,setPack,disjoint_rows,94,4.0
4534,setPack,almost_diagonal,94,4.0
4535,setPack,random,94,4.0
4536,FeatSelect,Bioresponse_n95_k19,95,175.0
4537,FeatSelect,USPS_n95_k20,95,176.0
4538,FeatSelect,isolet_n95_k21,95,177.0
4539,FeatSelect,gisette_n95_k22,95,178.0
4540,FeatSelect,Bioresponse_n95_k23,95,179.0
4541,NumPart,1 to n,95,0.0
4542,NumPart,uniform,95,0.0
4543,NumPart,geometric,95,0.0
4544,NumPart,poisson,95,0.0
4545,NumPart,1 to n,95,1.0
4546,NumPart,uniform,95,1.0
4547,NumPart,geometric,95,1.0
4548,NumPart,poisson,95,1.0
4549,NumPart,1 to n,95,2.0
4550,NumPart,uniform,95,2.0
4551,NumPart,geometric,95,2.0
4552,NumPart,poisson,95,2.0
4553,NumPart,1 to n,95,3.0
4554,NumPart,uniform,95,3.0
4555,NumPart,geometric,95,3.0
4556,NumPart,poisson,95,3.0
4557,NumPart,1 to n,95,4.0
4558,NumPart,uniform,95,4.0
4559,NumPart,geometric,95,4.0
4560,NumPart,poisson,95,4.0
4561,QKnap,diagonal,95,0.0
4562,QKnap,almost_diagonal,95,0.0
4563,QKnap,enlarged_diagonal,95,0.0
4564,QKnap,random,95,0.0
4565,QKnap,diagonal,95,1.0
4566,QKnap,almost_diagonal,95,1.0
4567,QKnap,enlarged_diagonal,95,1.0
4568,QKnap,random,95,1.0
4569,QKnap,diagonal,95,2.0
4570,QKnap,almost_diagonal,95,2.0
4571,QKnap,enlarged_diagonal,95,2.0
4572,QKnap,random,95,2.0
4573,QKnap,diagonal,95,3.0
4574,QKnap,almost_diagonal,95,3.0
4575,QKnap,enlarged_diagonal,95,3.0
4576,QKnap,random,95,3.0
4577,QKnap,diagonal,95,4.0
4578,QKnap,almost_diagonal,95,4.0
4579,QKnap,enlarged_diagonal,95,4.0
4580,QKnap,random,95,4.0
4581,commDet,star_topology,95,0.0
4582,commDet,2d_grid_topology,95,0.0
4583,commDet,cycle_topology,95,0.0
4584,commDet,random_topology,95,0.0
4585,commDet,star_topology,95,1.0
4586,commDet,2d_grid_topology,95,1.0
4587,commDet,cycle_topology,95,1.0
4588,commDet,random_topology,95,1.0
4589,commDet,star_topology,95,2.0
4590,commDet,2d_grid_topology,95,2.0
4591,commDet,cycle_topology,95,2.0
4592,commDet,random_topology,95,2.0
4593,commDet,star_topology,95,3.0
4594,commDet,2d_grid_topology,95,3.0
4595,commDet,cycle_topology,95,3.0
4596,commDet,random_topology,95,3.0
4597,commDet,star_topology,95,4.0
4598,commDet,2d_grid_topology,95,4.0
4599,commDet,cycle_topology,95,4.0
4600,commDet,random_topology,95,4.0
4601,maxClique,star_topology,95,0.0
4602,maxClique,2d_grid_topology,95,0.0
4603,maxClique,cycle_topology,95,0.0
4604,maxClique,random_topology,95,0.0
4605,maxClique,star_topology,95,1.0
4606,maxClique,2d_grid_topology,95,1.0
4607,maxClique,cycle_topology,95,1.0
4608,maxClique,random_topology,95,1.0
4609,maxClique,star_topology,95,2.0
4610,maxClique,2d_grid_topology,95,2.0
4611,maxClique,cycle_topology,95,2.0
4612,maxClique,random_topology,95,2.0
4613,maxClique,star_topology,95,3.0
4614,maxClique,2d_grid_topology,95,3.0
4615,maxClique,cycle_topology,95,3.0
4616,maxClique,random_topology,95,3.0
4617,maxClique,star_topology,95,4.0
4618,maxClique,2d_grid_topology,95,4.0
4619,maxClique,cycle_topology,95,4.0
4620,maxClique,random_topology,95,4.0
4621,maxCut,star_topology,95,0.0
4622,maxCut,2d_grid_topology,95,0.0
4623,maxCut,cycle_topology,95,0.0
4624,maxCut,random_topology,95,0.0
4625,maxCut,star_topology,95,1.0
4626,maxCut,2d_grid_topology,95,1.0
4627,maxCut,cycle_topology,95,1.0
4628,maxCut,random_topology,95,1.0
4629,maxCut,star_topology,95,2.0
4630,maxCut,2d_grid_topology,95,2.0
4631,maxCut,cycle_topology,95,2.0
4632,maxCut,random_topology,95,2.0
4633,maxCut,star_topology,95,3.0
4634,maxCut,2d_grid_topology,95,3.0
4635,maxCut,cycle_topology,95,3.0
4636,maxCut,random_topology,95,3.0
4637,maxCut,star_topology,95,4.0
4638,maxCut,2d_grid_topology,95,4.0
4639,maxCut,cycle_topology,95,4.0
4640,maxCut,random_topology,95,4.0
4641,mis,star_topology,95,0.0
4642,mis,2d_grid_topology,95,0.0
4643,mis,cycle_topology,95,0.0
4644,mis,random_topology,95,0.0
4645,mis,star_topology,95,1.0
4646,mis,2d_grid_topology,95,1.0
4647,mis,cycle_topology,95,1.0
4648,mis,random_topology,95,1.0
4649,mis,star_topology,95,2.0
4650,mis,2d_grid_topology,95,2.0
4651,mis,cycle_topology,95,2.0
4652,mis,random_topology,95,2.0
4653,mis,star_topology,95,3.0
4654,mis,2d_grid_topology,95,3.0
4655,mis,cycle_topology,95,3.0
4656,mis,random_topology,95,3.0
4657,mis,star_topology,95,4.0
4658,mis,2d_grid_topology,95,4.0
4659,mis,cycle_topology,95,4.0
4660,mis,random_topology,95,4.0
4661,mvc,star_topology,95,0.0
4662,mvc,2d_grid_topology,95,0.0
4663,mvc,cycle_topology,95,0.0
4664,mvc,random_topology,95,0.0
4665,mvc,star_topology,95,1.0
4666,mvc,2d_grid_topology,95,1.0
4667,mvc,cycle_topology,95,1.0
4668,mvc,random_topology,95,1.0
4669,mvc,star_topology,95,2.0
4670,mvc,2d_grid_topology,95,2.0
4671,mvc,cycle_topology,95,2.0
4672,mvc,random_topology,95,2.0
4673,mvc,star_topology,95,3.0
4674,mvc,2d_grid_topology,95,3.0
4675,mvc,cycle_topology,95,3.0
4676,mvc,random_topology,95,3.0
4677,mvc,star_topology,95,4.0
4678,mvc,2d_grid_topology,95,4.0
4679,mvc,cycle_topology,95,4.0
4680,mvc,random_topology,95,4.0
4681,setPack,steps,95,0.0
4682,setPack,disjoint_rows,95,0.0
4683,setPack,almost_diagonal,95,0.0
4684,setPack,random,95,0.0
4685,setPack,steps,95,1.0
4686,setPack,disjoint_rows,95,1.0
4687,setPack,almost_diagonal,95,1.0
4688,setPack,random,95,1.0
4689,setPack,steps,95,2.0
4690,setPack,disjoint_rows,95,2.0
4691,setPack,almost_diagonal,95,2.0
4692,setPack,random,95,2.0
4693,setPack,steps,95,3.0
4694,setPack,disjoint_rows,95,3.0
4695,setPack,almost_diagonal,95,3.0
4696,setPack,random,95,3.0
4697,setPack,steps,95,4.0
4698,setPack,disjoint_rows,95,4.0
4699,setPack,almost_diagonal,95,4.0
4700,setPack,random,95,4.0
4701,FeatSelect,USPS_n96_k19,96,180.0
4702,FeatSelect,isolet_n96_k20,96,181.0
4703,FeatSelect,gisette_n96_k21,96,182.0
4704,FeatSelect,Bioresponse_n96_k22,96,183.0
4705,FeatSelect,USPS_n96_k23,96,184.0
4706,NumPart,1 to n,96,0.0
4707,NumPart,uniform,96,0.0
4708,NumPart,geometric,96,0.0
4709,NumPart,poisson,96,0.0
4710,NumPart,1 to n,96,1.0
4711,NumPart,uniform,96,1.0
4712,NumPart,geometric,96,1.0
4713,NumPart,poisson,96,1.0
4714,NumPart,1 to n,96,2.0
4715,NumPart,uniform,96,2.0
4716,NumPart,geometric,96,2.0
4717,NumPart,poisson,96,2.0
4718,NumPart,1 to n,96,3.0
4719,NumPart,uniform,96,3.0
4720,NumPart,geometric,96,3.0
4721,NumPart,poisson,96,3.0
4722,NumPart,1 to n,96,4.0
4723,NumPart,uniform,96,4.0
4724,NumPart,geometric,96,4.0
4725,NumPart,poisson,96,4.0
4726,QKnap,diagonal,96,0.0
4727,QKnap,almost_diagonal,96,0.0
4728,QKnap,enlarged_diagonal,96,0.0
4729,QKnap,random,96,0.0
4730,QKnap,diagonal,96,1.0
4731,QKnap,almost_diagonal,96,1.0
4732,QKnap,enlarged_diagonal,96,1.0
4733,QKnap,random,96,1.0
4734,QKnap,diagonal,96,2.0
4735,QKnap,almost_diagonal,96,2.0
4736,QKnap,enlarged_diagonal,96,2.0
4737,QKnap,random,96,2.0
4738,QKnap,diagonal,96,3.0
4739,QKnap,almost_diagonal,96,3.0
4740,QKnap,enlarged_diagonal,96,3.0
4741,QKnap,random,96,3.0
4742,QKnap,diagonal,96,4.0
4743,QKnap,almost_diagonal,96,4.0
4744,QKnap,enlarged_diagonal,96,4.0
4745,QKnap,random,96,4.0
4746,commDet,star_topology,96,0.0
4747,commDet,2d_grid_topology,96,0.0
4748,commDet,cycle_topology,96,0.0
4749,commDet,random_topology,96,0.0
4750,commDet,star_topology,96,1.0
4751,commDet,2d_grid_topology,96,1.0
4752,commDet,cycle_topology,96,1.0
4753,commDet,random_topology,96,1.0
4754,commDet,star_topology,96,2.0
4755,commDet,2d_grid_topology,96,2.0
4756,commDet,cycle_topology,96,2.0
4757,commDet,random_topology,96,2.0
4758,commDet,star_topology,96,3.0
4759,commDet,2d_grid_topology,96,3.0
4760,commDet,cycle_topology,96,3.0
4761,commDet,random_topology,96,3.0
4762,commDet,star_topology,96,4.0
4763,commDet,2d_grid_topology,96,4.0
4764,commDet,cycle_topology,96,4.0
4765,commDet,random_topology,96,4.0
4766,maxClique,star_topology,96,0.0
4767,maxClique,2d_grid_topology,96,0.0
4768,maxClique,cycle_topology,96,0.0
4769,maxClique,random_topology,96,0.0
4770,maxClique,star_topology,96,1.0
4771,maxClique,2d_grid_topology,96,1.0
4772,maxClique,cycle_topology,96,1.0
4773,maxClique,random_topology,96,1.0
4774,maxClique,star_topology,96,2.0
4775,maxClique,2d_grid_topology,96,2.0
4776,maxClique,cycle_topology,96,2.0
4777,maxClique,random_topology,96,2.0
4778,maxClique,star_topology,96,3.0
4779,maxClique,2d_grid_topology,96,3.0
4780,maxClique,cycle_topology,96,3.0
4781,maxClique,random_topology,96,3.0
4782,maxClique,star_topology,96,4.0
4783,maxClique,2d_grid_topology,96,4.0
4784,maxClique,cycle_topology,96,4.0
4785,maxClique,random_topology,96,4.0
4786,maxCut,star_topology,96,0.0
4787,maxCut,2d_grid_topology,96,0.0
4788,maxCut,cycle_topology,96,0.0
4789,maxCut,random_topology,96,0.0
4790,maxCut,star_topology,96,1.0
4791,maxCut,2d_grid_topology,96,1.0
4792,maxCut,cycle_topology,96,1.0
4793,maxCut,random_topology,96,1.0
4794,maxCut,star_topology,96,2.0
4795,maxCut,2d_grid_topology,96,2.0
4796,maxCut,cycle_topology,96,2.0
4797,maxCut,random_topology,96,2.0
4798,maxCut,star_topology,96,3.0
4799,maxCut,2d_grid_topology,96,3.0
4800,maxCut,cycle_topology,96,3.0
4801,maxCut,random_topology,96,3.0
4802,maxCut,star_topology,96,4.0
4803,maxCut,2d_grid_topology,96,4.0
4804,maxCut,cycle_topology,96,4.0
4805,maxCut,random_topology,96,4.0
4806,mis,star_topology,96,0.0
4807,mis,2d_grid_topology,96,0.0
4808,mis,cycle_topology,96,0.0
4809,mis,random_topology,96,0.0
4810,mis,star_topology,96,1.0
4811,mis,2d_grid_topology,96,1.0
4812,mis,cycle_topology,96,1.0
4813,mis,random_topology,96,1.0
4814,mis,star_topology,96,2.0
4815,mis,2d_grid_topology,96,2.0
4816,mis,cycle_topology,96,2.0
4817,mis,random_topology,96,2.0
4818,mis,star_topology,96,3.0
4819,mis,2d_grid_topology,96,3.0
4820,mis,cycle_topology,96,3.0
4821,mis,random_topology,96,3.0
4822,mis,star_topology,96,4.0
4823,mis,2d_grid_topology,96,4.0
4824,mis,cycle_topology,96,4.0
4825,mis,random_topology,96,4.0
4826,mvc,2d_grid_topology,96,0.0
4827,mvc,cycle_topology,96,0.0
4828,mvc,random_topology,96,0.0
4829,mvc,star_topology,96,1.0
4830,mvc,2d_grid_topology,96,1.0
4831,mvc,cycle_topology,96,1.0
4832,mvc,random_topology,96,1.0
4833,mvc,star_topology,96,2.0
4834,mvc,2d_grid_topology,96,2.0
4835,mvc,cycle_topology,96,2.0
4836,mvc,random_topology,96,2.0
4837,mvc,star_topology,96,3.0
4838,mvc,2d_grid_topology,96,3.0
4839,mvc,cycle_topology,96,3.0
4840,mvc,random_topology,96,3.0
4841,mvc,star_topology,96,4.0
4842,mvc,2d_grid_topology,96,4.0
4843,mvc,cycle_topology,96,4.0
4844,mvc,random_topology,96,4.0
4845,setPack,steps,96,0.0
4846,setPack,disjoint_rows,96,0.0
4847,setPack,almost_diagonal,96,0.0
4848,setPack,random,96,0.0
4849,setPack,steps,96,1.0
4850,setPack,disjoint_rows,96,1.0
4851,setPack,almost_diagonal,96,1.0
4852,setPack,random,96,1.0
4853,setPack,steps,96,2.0
4854,setPack,disjoint_rows,96,2.0
4855,setPack,almost_diagonal,96,2.0
4856,setPack,random,96,2.0
4857,setPack,steps,96,3.0
4858,setPack,disjoint_rows,96,3.0
4859,setPack,almost_diagonal,96,3.0
4860,setPack,random,96,3.0
4861,setPack,steps,96,4.0
4862,setPack,disjoint_rows,96,4.0
4863,setPack,almost_diagonal,96,4.0
4864,setPack,random,96,4.0
4865,FeatSelect,isolet_n97_k19,97,185.0
4866,FeatSelect,gisette_n97_k20,97,186.0
4867,FeatSelect,Bioresponse_n97_k21,97,187.0
4868,FeatSelect,USPS_n97_k22,97,188.0
4869,FeatSelect,isolet_n97_k23,97,189.0
4870,NumPart,1 to n,97,0.0
4871,NumPart,uniform,97,0.0
4872,NumPart,geometric,97,0.0
4873,NumPart,poisson,97,0.0
4874,NumPart,1 to n,97,1.0
4875,NumPart,uniform,97,1.0
4876,NumPart,geometric,97,1.0
4877,NumPart,poisson,97,1.0
4878,NumPart,1 to n,97,2.0
4879,NumPart,uniform,97,2.0
4880,NumPart,geometric,97,2.0
4881,NumPart,poisson,97,2.0
4882,NumPart,1 to n,97,3.0
4883,NumPart,uniform,97,3.0
4884,NumPart,geometric,97,3.0
4885,NumPart,poisson,97,3.0
4886,NumPart,1 to n,97,4.0
4887,NumPart,uniform,97,4.0
4888,NumPart,geometric,97,4.0
4889,NumPart,poisson,97,4.0
4890,QKnap,diagonal,97,0.0
4891,QKnap,almost_diagonal,97,0.0
4892,QKnap,enlarged_diagonal,97,0.0
4893,QKnap,random,97,0.0
4894,QKnap,diagonal,97,1.0
4895,QKnap,almost_diagonal,97,1.0
4896,QKnap,enlarged_diagonal,97,1.0
4897,QKnap,random,97,1.0
4898,QKnap,diagonal,97,2.0
4899,QKnap,almost_diagonal,97,2.0
4900,QKnap,enlarged_diagonal,97,2.0
4901,QKnap,random,97,2.0
4902,QKnap,diagonal,97,3.0
4903,QKnap,almost_diagonal,97,3.0
4904,QKnap,enlarged_diagonal,97,3.0
4905,QKnap,random,97,3.0
4906,QKnap,diagonal,97,4.0
4907,QKnap,almost_diagonal,97,4.0
4908,QKnap,enlarged_diagonal,97,4.0
4909,QKnap,random,97,4.0
4910,commDet,star_topology,97,0.0
4911,commDet,2d_grid_topology,97,0.0
4912,commDet,cycle_topology,97,0.0
4913,commDet,random_topology,97,0.0
4914,commDet,star_topology,97,1.0
4915,commDet,2d_grid_topology,97,1.0
4916,commDet,cycle_topology,97,1.0
4917,commDet,random_topology,97,1.0
4918,commDet,star_topology,97,2.0
4919,commDet,2d_grid_topology,97,2.0
4920,commDet,cycle_topology,97,2.0
4921,commDet,random_topology,97,2.0
4922,commDet,star_topology,97,3.0
4923,commDet,2d_grid_topology,97,3.0
4924,commDet,cycle_topology,97,3.0
4925,commDet,random_topology,97,3.0
4926,commDet,star_topology,97,4.0
4927,commDet,2d_grid_topology,97,4.0
4928,commDet,cycle_topology,97,4.0
4929,commDet,random_topology,97,4.0
4930,maxClique,star_topology,97,0.0
4931,maxClique,2d_grid_topology,97,0.0
4932,maxClique,cycle_topology,97,0.0
4933,maxClique,random_topology,97,0.0
4934,maxClique,star_topology,97,1.0
4935,maxClique,2d_grid_topology,97,1.0
4936,maxClique,cycle_topology,97,1.0
4937,maxClique,random_topology,97,1.0
4938,maxClique,star_topology,97,2.0
4939,maxClique,2d_grid_topology,97,2.0
4940,maxClique,cycle_topology,97,2.0
4941,maxClique,random_topology,97,2.0
4942,maxClique,star_topology,97,3.0
4943,maxClique,2d_grid_topology,97,3.0
4944,maxClique,cycle_topology,97,3.0
4945,maxClique,random_topology,97,3.0
4946,maxClique,star_topology,97,4.0
4947,maxClique,2d_grid_topology,97,4.0
4948,maxClique,cycle_topology,97,4.0
4949,maxClique,random_topology,97,4.0
4950,maxCut,star_topology,97,0.0
4951,maxCut,2d_grid_topology,97,0.0
4952,maxCut,cycle_topology,97,0.0
4953,maxCut,random_topology,97,0.0
4954,maxCut,star_topology,97,1.0
4955,maxCut,2d_grid_topology,97,1.0
4956,maxCut,cycle_topology,97,1.0
4957,maxCut,random_topology,97,1.0
4958,maxCut,star_topology,97,2.0
4959,maxCut,2d_grid_topology,97,2.0
4960,maxCut,cycle_topology,97,2.0
4961,maxCut,random_topology,97,2.0
4962,maxCut,star_topology,97,3.0
4963,maxCut,2d_grid_topology,97,3.0
4964,maxCut,cycle_topology,97,3.0
4965,maxCut,random_topology,97,3.0
4966,maxCut,star_topology,97,4.0
4967,maxCut,2d_grid_topology,97,4.0
4968,maxCut,cycle_topology,97,4.0
4969,maxCut,random_topology,97,4.0
4970,mis,star_topology,97,0.0
4971,mis,2d_grid_topology,97,0.0
4972,mis,cycle_topology,97,0.0
4973,mis,random_topology,97,0.0
4974,mis,star_topology,97,1.0
4975,mis,2d_grid_topology,97,1.0
4976,mis,cycle_topology,97,1.0
4977,mis,random_topology,97,1.0
4978,mis,star_topology,97,2.0
4979,mis,2d_grid_topology,97,2.0
4980,mis,cycle_topology,97,2.0
4981,mis,random_topology,97,2.0
4982,mis,star_topology,97,3.0
4983,mis,2d_grid_topology,97,3.0
4984,mis,cycle_topology,97,3.0
4985,mis,random_topology,97,3.0
4986,mis,star_topology,97,4.0
4987,mis,2d_grid_topology,97,4.0
4988,mis,cycle_topology,97,4.0
4989,mis,random_topology,97,4.0
4990,mvc,star_topology,97,0.0
4991,mvc,2d_grid_topology,97,0.0
4992,mvc,cycle_topology,97,0.0
4993,mvc,random_topology,97,0.0
4994,mvc,star_topology,97,1.0
4995,mvc,2d_grid_topology,97,1.0
4996,mvc,cycle_topology,97,1.0
4997,mvc,random_topology,97,1.0
4998,mvc,star_topology,97,2.0
4999,mvc,2d_grid_topology,97,2.0
5000,mvc,cycle_topology,97,2.0
5001,mvc,random_topology,97,2.0
5002,mvc,star_topology,97,3.0
5003,mvc,2d_grid_topology,97,3.0
5004,mvc,cycle_topology,97,3.0
5005,mvc,random_topology,97,3.0
5006,mvc,star_topology,97,4.0
5007,mvc,2d_grid_topology,97,4.0
5008,mvc,cycle_topology,97,4.0
5009,mvc,random_topology,97,4.0
5010,setPack,steps,97,0.0
5011,setPack,disjoint_rows,97,0.0
5012,setPack,almost_diagonal,97,0.0
5013,setPack,random,97,0.0
5014,setPack,steps,97,1.0
5015,setPack,disjoint_rows,97,1.0
5016,setPack,almost_diagonal,97,1.0
5017,setPack,random,97,1.0
5018,setPack,steps,97,2.0
5019,setPack,disjoint_rows,97,2.0
5020,setPack,almost_diagonal,97,2.0
5021,setPack,random,97,2.0
